,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
19572,19713,80000.0,2,1,2,27,0,0,0,0,0,0,35303.0,36215.0,37330.0,38407.0,39168.0,40037.0,1800,2000,2000,1700,1650,3200,0
19573,19714,290000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,-4.0,-4.0,853.0,0.0,71.0,-73.0,0,857,0,71,0,14688,0
19574,19715,360000.0,2,1,2,28,0,0,-2,-1,0,-1,5446.0,-8.0,-8.0,4635.0,3875.0,1034.0,0,0,4643,1019,1039,984,0
19576,19717,430000.0,2,1,2,34,1,2,0,0,2,0,14965.0,11576.0,14099.0,15128.0,14647.0,16317.0,0,3000,3500,0,2000,2000,0
19577,19718,280000.0,2,3,2,35,0,0,-1,0,0,0,5716.0,0.0,105082.0,105908.0,98380.0,93649.0,0,105082,4172,3408,3489,5295,0
19578,19719,150000.0,2,1,1,28,0,-1,-1,-1,-1,-1,58322.0,36865.0,32311.0,12791.0,390.0,1508.0,36865,32311,12956,390,1508,2224,0
19579,19720,200000.0,2,1,1,32,0,0,0,0,0,0,101685.0,100328.0,151733.0,147327.0,59949.0,39197.0,4000,59949,6000,2000,2000,2000,0
19580,19721,110000.0,2,3,2,27,0,0,0,0,0,0,105979.0,108403.0,109172.0,111940.0,108594.0,111239.0,5340,4000,4600,4000,4450,4100,0
19581,19722,150000.0,2,3,2,30,0,0,0,0,0,0,24523.0,22224.0,20880.0,17305.0,16094.0,18516.0,2029,3030,3118,3003,3040,2050,0
19582,19723,120000.0,2,1,1,39,-1,0,0,0,0,0,32598.0,51662.0,30285.0,24879.0,29479.0,27553.0,20092,10000,6000,5000,7553,14587,0
19584,19725,270000.0,2,2,2,28,0,0,0,0,0,0,38875.0,38589.0,27846.0,21787.0,16429.0,5488.0,6000,2000,1200,330,2000,8258,0
19585,19726,50000.0,2,2,2,29,0,0,0,0,0,0,24399.0,23495.0,22611.0,14174.0,10809.0,9004.0,4000,5000,4000,3000,1000,3000,0
19586,19727,300000.0,2,3,2,30,2,2,2,2,2,2,131957.0,134790.0,137637.0,138886.0,140116.0,147715.0,6500,6500,5000,5000,10000,7000,0
19587,19728,140000.0,2,2,2,30,0,0,0,0,0,0,97288.0,98068.0,98098.0,97055.0,97035.0,101525.0,4400,4500,3500,3500,8000,500,1
19588,19729,170000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,6699.0,2999.0,4896.0,68.0,2761.0,2673.0,2999,4904,68,2761,2673,1861,0
19589,19730,320000.0,2,2,1,35,0,0,0,0,0,0,158942.0,155925.0,126767.0,114110.0,109637.0,95850.0,5057,4606,5800,3375,3324,2500,0
19590,19731,200000.0,2,3,1,39,-1,0,0,0,0,0,145687.0,146519.0,144315.0,130807.0,124688.0,122518.0,7627,4631,5066,5033,5007,5125,0
19591,19732,50000.0,2,2,1,31,-2,-2,-2,-2,-2,-2,0.0,323.0,0.0,0.0,0.0,0.0,323,0,0,0,0,0,0
19592,19733,120000.0,2,2,1,32,0,0,0,0,0,0,37981.0,36149.0,37179.0,38500.0,38955.0,39926.0,1586,1616,1937,1392,1596,1684,0
19593,19734,170000.0,2,2,2,38,-1,-1,-1,-1,-1,-1,13451.0,10539.0,2087.0,6720.0,23000.0,0.0,10539,2087,6720,23000,0,44400,0
19594,19735,150000.0,2,1,2,40,-2,-1,-1,-1,-1,-1,798.0,2305.0,1036.0,5022.0,3938.0,316.0,2309,1036,5048,3946,316,314,0
19595,19736,200000.0,2,1,2,27,0,0,0,0,0,0,62574.0,63814.0,65265.0,66234.0,62356.0,55080.0,2278,2473,2161,2075,1973,2000,0
19596,19737,110000.0,2,1,1,30,0,0,0,0,0,0,49069.0,14241.0,15205.0,16267.0,53869.0,54138.0,1600,1500,1400,38002,1415,1010,0
19597,19738,50000.0,2,2,1,35,3,2,0,0,0,0,50437.0,49317.0,42052.0,22679.0,19099.0,19648.0,0,2000,1500,1000,1000,1000,0
19598,19739,50000.0,2,3,1,42,0,0,0,0,0,0,13562.0,14821.0,16657.0,17863.0,16811.0,16802.0,1500,2500,1518,1000,2000,1000,0
19599,19740,50000.0,2,2,1,46,2,3,3,2,0,0,64350.0,63192.0,57205.0,54371.0,19946.0,17406.0,5000,0,0,613,573,593,1
19600,19741,110000.0,2,2,1,30,0,0,0,0,0,0,101706.0,102946.0,104260.0,104162.0,104754.0,105707.0,3687,3850,3670,3662,4000,3795,0
19601,19742,160000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,6919.0,2384.0,3642.0,9889.0,4473.0,5375.0,2389,3642,9889,4473,5591,4951,0
19603,19744,200000.0,2,2,1,48,0,0,0,0,0,0,93713.0,59223.0,50290.0,49771.0,92192.0,90772.0,1866,1762,1827,53248,3293,3314,0
19605,19746,50000.0,2,3,2,43,2,-1,-1,-1,-1,-1,344.0,5036.0,1780.0,5808.0,390.0,780.0,5128,1780,5808,390,780,0,0
19606,19747,80000.0,2,2,2,35,0,0,0,0,0,0,28590.0,27635.0,26808.0,27680.0,26658.0,27324.0,1500,1600,3400,1300,3000,2000,0
19607,19748,180000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,15118.0,6041.0,1459.0,2178.0,2634.0,968.0,6047,3262,2178,2634,968,2432,0
19609,19750,300000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,188.0,188.0,585.0,207.0,0.0,0.0,188,585,207,0,0,378,0
19610,19751,180000.0,2,2,2,33,-1,-1,-1,-1,-1,-1,437.0,0.0,437.0,0.0,4013.0,0.0,0,437,0,4013,0,1518,1
19611,19752,80000.0,2,2,2,47,-1,2,-1,-1,0,-1,3598.0,2464.0,7156.0,2099.0,915.0,915.0,2,7156,2099,0,915,1065,0
19613,19754,310000.0,2,1,1,36,0,0,0,0,0,0,101941.0,71874.0,70459.0,72958.0,55547.0,30970.0,3016,3031,10091,1429,1500,10207,0
19614,19755,180000.0,2,1,1,41,1,-2,-2,-1,-1,-2,1520.0,-10.0,-10.0,3844.0,0.0,0.0,10,0,3854,0,0,0,0
19617,19758,90000.0,2,2,1,33,0,0,0,0,2,2,75451.0,76395.0,79168.0,84904.0,87914.0,90043.0,2800,4000,8000,5348,3700,3128,0
19618,19759,310000.0,2,1,2,35,-1,0,0,0,-1,-1,27089.0,37919.0,40136.0,31242.0,18962.0,9950.0,20000,21890,15000,9481,19900,0,0
19619,19760,310000.0,2,1,1,35,0,0,0,0,0,0,143072.0,153378.0,176904.0,174117.0,125526.0,108107.0,30000,30000,10054,10000,10000,5000,0
19620,19761,200000.0,2,2,1,34,0,-1,-1,2,-1,-1,7026.0,3815.0,4864.0,1958.0,805.0,3046.0,6599,5748,1958,805,3100,1311,0
19621,19762,100000.0,2,2,1,34,-1,2,2,-1,-1,-1,246.0,246.0,123.0,7286.0,123.0,123.0,123,0,7286,123,123,123,1
19622,19763,100000.0,2,3,1,35,0,0,0,0,0,0,79277.0,80928.0,81284.0,71748.0,67577.0,68217.0,3580,3439,2474,2400,2500,2523,0
19623,19764,370000.0,2,2,1,35,0,0,0,0,0,0,201666.0,200757.0,192231.0,187486.0,191019.0,186529.0,7094,8500,6983,6500,7150,7000,0
19624,19765,60000.0,2,3,1,46,0,0,0,0,0,0,58584.0,59250.0,52413.0,44436.0,28098.0,26749.0,2700,2219,1727,1120,1500,1100,0
19625,19766,50000.0,2,2,2,39,2,2,0,0,0,0,50932.0,49799.0,47652.0,49336.0,28390.0,28985.0,0,2098,2782,936,971,874,0
19626,19767,280000.0,2,1,2,35,0,0,0,0,0,0,92095.0,173354.0,193994.0,195250.0,204850.0,86279.0,83959,28869,13000,10000,5279,6160,0
19627,19768,90000.0,2,3,1,46,0,0,0,0,0,0,5965.0,6978.0,8152.0,9009.0,9359.0,9460.0,1120,1293,1150,500,400,400,1
19628,19769,360000.0,2,3,2,45,-2,-2,-2,-2,-2,-2,0.0,700.0,0.0,0.0,1526.0,0.0,700,0,0,1526,0,0,0
19629,19770,100000.0,2,3,1,47,0,0,0,0,0,0,139550.0,70620.0,70000.0,70298.0,69677.0,69672.0,3500,2600,3000,2500,2500,2500,0
19630,19771,30000.0,2,3,1,37,2,2,2,2,2,2,21368.0,22194.0,18098.0,14542.0,15758.0,13149.0,1500,1400,0,1527,0,524,1
19631,19772,230000.0,2,4,2,40,-2,-2,-1,-1,0,0,0.0,0.0,150.0,1528.0,3028.0,4117.0,0,150,1528,1500,1500,4000,0
19632,19773,180000.0,2,2,1,44,-1,-1,-1,-1,-1,-2,108.0,131.0,550.0,99.0,0.0,0.0,131,550,99,0,0,0,0
19633,19774,150000.0,2,3,1,48,0,0,-1,-1,-1,-1,9730.0,0.0,1366.0,1388.0,3118.0,1148.0,0,1366,1388,3118,1148,496,0
19634,19775,240000.0,2,1,1,37,0,0,0,0,0,0,86701.0,90251.0,92900.0,93876.0,91678.0,94280.0,5000,5000,3511,4000,4000,4000,0
19635,19776,110000.0,2,2,1,42,0,0,0,2,2,0,5174.0,6184.0,8383.0,8394.0,7709.0,8084.0,1106,2393,300,0,500,500,0
19636,19777,180000.0,2,1,2,36,-1,-1,-1,0,0,0,980.0,960.0,20924.0,65041.0,50983.0,48533.0,960,20964,50988,110,971,1677,0
19637,19778,50000.0,2,2,1,42,0,0,0,0,0,0,41836.0,26598.0,14487.0,16233.0,18543.0,20240.0,6000,2000,2000,3000,2000,2000,0
19638,19779,170000.0,2,3,2,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19639,19780,120000.0,2,1,1,42,0,0,0,0,0,0,112237.0,114467.0,116900.0,119228.0,121805.0,115463.0,4097,4278,4308,11540,5685,4390,0
19640,19781,400000.0,2,2,1,45,-2,-2,-1,-1,-1,-1,10985.0,2441.0,16046.0,2483.0,10719.0,1722.0,2441,16046,2483,10719,1722,2836,0
19641,19782,240000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,232.0,540.0,390,390,390,232,698,390,0
19642,19783,50000.0,2,2,2,37,1,2,2,2,0,0,47071.0,40218.0,24587.0,14999.0,13410.0,7378.0,148,3115,3,1000,415,565,1
19643,19784,290000.0,2,2,1,35,1,-1,-1,-1,0,0,0.0,1839.0,1750.0,19117.0,12693.0,28468.0,1839,1750,19117,400,2000,3496,0
19644,19785,150000.0,2,2,2,36,0,0,0,0,0,0,134797.0,138269.0,144163.0,146171.0,136004.0,138903.0,5600,8000,5775,5000,5200,3320,1
19645,19786,170000.0,2,1,2,40,-2,-2,-1,0,0,0,-3549.0,-8964.0,157499.0,160946.0,50228.0,53525.0,4557,168499,12008,3000,4000,10000,0
19646,19787,230000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,4957.0,9463.0,7697.0,5308.0,2048.0,6283.0,9467,7697,5308,2048,6283,18157,0
19647,19788,180000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19648,19789,260000.0,2,1,1,41,1,-1,-1,-1,-1,-1,0.0,5848.0,0.0,8839.0,62140.0,6647.0,5848,0,8839,62140,6647,7573,0
19649,19790,90000.0,2,2,1,41,0,0,0,0,0,0,61287.0,62678.0,63198.0,61633.0,62837.0,69422.0,3021,4236,3000,2000,7000,0,0
19651,19792,50000.0,2,3,1,40,0,0,0,0,0,0,48489.0,49495.0,50866.0,48390.0,17953.0,23.0,1813,2184,1248,359,0,20706,1
19652,19793,320000.0,2,1,1,45,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,370.0,9301.0,0.0,0,0,370,9301,0,0,0
19653,19794,60000.0,2,3,1,42,0,0,2,2,2,0,26536.0,26443.0,18486.0,19077.0,18487.0,18429.0,5000,0,3000,2,1000,1000,0
19654,19795,180000.0,2,2,1,39,-1,-1,0,-1,0,0,2569.0,11662.0,11867.0,8111.0,6312.0,3739.0,11662,6003,8111,273,3739,6547,0
19655,19796,290000.0,2,2,2,43,-1,0,0,0,0,0,170373.0,168738.0,103299.0,104583.0,106447.0,104045.0,5007,3500,3500,4000,4000,5000,0
19656,19797,300000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,2454.0,217960.0,0.0,0.0,0,2454,218000,0,0,179999,0
19657,19798,220000.0,2,1,1,47,-1,-1,-1,-1,-1,-1,3148.0,4206.0,30770.0,949.0,3359.0,619.0,4206,30775,949,3359,619,6641,0
19658,19799,70000.0,2,2,1,32,0,0,2,2,2,2,15623.0,18370.0,19281.0,18674.0,21361.0,21872.0,3009,1500,0,3000,1000,0,1
19659,19800,150000.0,2,3,1,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4095.0,0,0,0,0,4095,0,0
19660,19801,80000.0,2,2,1,40,-1,-1,0,-1,-1,-1,3463.0,5143.0,8351.0,3234.0,1819.0,1909.0,5143,6458,3917,1819,2299,1909,0
19662,19803,280000.0,2,2,1,46,0,0,0,0,0,0,34433.0,34763.0,25048.0,24116.0,50483.0,47056.0,1383,1647,1004,41551,2056,1670,0
19664,19805,230000.0,2,2,2,34,-2,-2,-2,-2,-2,-2,1716.0,1518.0,909.0,-1307.0,-3237.0,-5459.0,1518,1000,0,0,0,0,0
19665,19806,320000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,0.0,0.0,2500.0,0.0,0.0,0.0,0,2500,0,0,0,0,1
19666,19807,200000.0,2,2,1,42,0,0,0,0,0,0,25897.0,33587.0,46126.0,63720.0,80736.0,93354.0,10000,15000,20000,20000,15000,20000,0
19667,19808,60000.0,2,2,1,37,0,0,0,0,0,0,38670.0,37606.0,35189.0,31373.0,28455.0,26598.0,1606,1674,1420,937,1006,1039,0
19668,19809,50000.0,2,3,1,31,0,0,0,0,0,0,29731.0,30329.0,26823.0,27454.0,27286.0,27858.0,1500,1500,1500,1000,956,1000,0
19669,19810,30000.0,2,3,1,47,1,2,2,2,0,0,13012.0,13502.0,13892.0,14369.0,15333.0,16289.0,1000,900,1000,1200,1200,1200,0
19670,19811,260000.0,2,1,2,36,-1,-1,-1,0,0,0,5160.0,0.0,15362.0,21068.0,27669.0,32202.0,0,15362,10000,7000,5000,5000,0
19671,19812,210000.0,2,2,1,42,-2,-2,-2,-2,-2,-2,7065.0,1459.0,1835.0,2396.0,0.0,0.0,1459,1835,2396,0,0,0,0
19672,19813,290000.0,2,2,2,41,-1,0,0,0,0,0,32192.0,32595.0,14688.0,17105.0,18875.0,21304.0,2500,13500,3000,3000,3000,2000,0
19674,19815,100000.0,2,3,1,45,3,2,2,2,-1,-1,94471.0,92058.0,97624.0,94316.0,2065.0,0.0,0,8806,0,2065,0,0,1
19675,19816,230000.0,2,2,1,40,0,0,0,0,0,0,33907.0,35038.0,36574.0,36985.0,37701.0,30735.0,2000,2100,1500,1000,1000,1000,0
19676,19817,300000.0,2,1,1,36,0,0,0,0,0,-1,28292.0,28686.0,29052.0,16662.0,9187.0,3617.0,1583,1364,1042,402,3631,7796,0
19678,19819,30000.0,2,3,1,42,0,0,0,2,2,2,21969.0,23306.0,27851.0,27098.0,29866.0,29276.0,1706,5251,0,3519,0,1368,1
19679,19820,170000.0,2,2,2,43,1,-1,-1,-1,-1,-1,0.0,1010.0,970.0,290.0,590.0,1222.0,1010,970,290,590,1222,0,0
19680,19821,200000.0,2,2,1,46,-1,2,2,-1,-1,2,2893.0,2881.0,1436.0,1261.0,2849.0,1438.0,1436,0,1261,2849,0,1261,1
19681,19822,50000.0,2,3,2,46,0,0,0,0,0,0,47788.0,48885.0,49273.0,40385.0,36901.0,29263.0,2201,2250,1509,1329,1300,1200,0
19683,19824,60000.0,2,2,1,32,0,0,0,0,0,0,59274.0,59240.0,59631.0,58105.0,57194.0,60650.0,2131,2133,2050,2191,5300,0,0
19685,19826,220000.0,2,2,2,35,-2,-2,-2,-2,-2,-2,3327.0,-17.0,2706.0,0.0,0.0,92472.0,0,2723,0,0,92472,10000,0
19687,19828,70000.0,2,2,2,33,0,-1,0,0,0,0,9286.0,2748.0,4689.0,6569.0,4909.0,0.0,2748,2000,2009,2000,0,0,0
19688,19829,380000.0,2,1,1,43,0,0,0,0,0,0,121868.0,114627.0,102551.0,101323.0,84087.0,86661.0,6000,5000,5000,5000,5000,5000,0
19689,19830,30000.0,2,3,1,48,0,0,0,2,0,0,36956.0,35422.0,35714.0,32193.0,29979.0,28191.0,1553,3345,0,1000,1000,1000,0
19690,19831,200000.0,2,2,2,35,1,-1,2,-1,0,0,-3258.0,7244.0,3498.0,10494.0,6996.0,3498.0,14000,0,10494,0,0,16248,0
19691,19832,80000.0,2,2,2,36,1,2,2,2,0,0,81606.0,154026.0,82385.0,79795.0,48999.0,48161.0,0,7600,5,2000,2000,2000,1
19692,19833,150000.0,2,2,2,38,0,0,0,0,0,0,26495.0,24906.0,6763.0,6581.0,6733.0,6882.0,1291,1101,1098,250,247,300,0
19693,19834,210000.0,2,2,1,40,0,0,0,0,0,0,111508.0,113753.0,116845.0,113571.0,105052.0,104167.0,4100,5000,4009,3500,4000,5000,0
19694,19835,70000.0,2,3,1,43,2,0,0,0,0,0,46092.0,40094.0,39610.0,31047.0,27431.0,16693.0,1700,1700,1243,1000,500,1000,0
19695,19836,280000.0,2,2,2,38,0,0,0,0,0,0,92579.0,94451.0,96041.0,98301.0,74624.0,75173.0,4300,4000,4033,3000,3300,3500,0
19696,19837,140000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,326.0,326.0,6410.0,4246.0,326.0,326.0,326,6736,4246,326,326,502,0
19697,19838,200000.0,2,4,1,44,-2,-2,-2,-2,-2,-2,0.0,1904.0,0.0,0.0,0.0,2206.0,1904,0,0,0,2206,686,0
19698,19839,170000.0,2,2,2,40,0,0,0,0,0,0,117338.0,116936.0,115762.0,101581.0,100182.0,99565.0,4211,4002,4006,3412,3486,4000,0
19699,19840,50000.0,2,2,1,49,1,2,2,2,0,0,19208.0,19608.0,22608.0,21951.0,22287.0,22778.0,1000,3321,0,1000,1000,1001,0
19700,19841,90000.0,2,2,1,32,0,0,-2,-1,-1,-2,4857.0,-43.0,-43.0,968.0,4385.0,17889.0,0,0,1011,4385,17889,9455,0
19701,19842,130000.0,2,1,1,33,0,0,0,0,0,0,63505.0,64121.0,66351.0,73399.0,71007.0,71253.0,5000,5000,10000,3000,3000,3228,0
19702,19843,250000.0,2,1,1,40,2,2,2,0,0,0,170489.0,181700.0,177530.0,181147.0,184784.0,195574.0,13926,0,6408,6478,13629,0,0
19703,19844,120000.0,2,1,2,35,2,2,2,2,0,0,110581.0,104687.0,112279.0,108089.0,88594.0,87630.0,0,10800,0,3500,3400,3500,1
19705,19846,200000.0,2,1,1,43,1,-1,-1,-2,-2,-1,0.0,601.0,0.0,0.0,0.0,259.0,601,0,0,0,259,150,1
19706,19847,200000.0,2,2,1,42,0,0,0,0,0,0,192821.0,196113.0,202774.0,176737.0,147151.0,148866.0,8000,10120,6500,5500,7000,6000,0
19707,19848,100000.0,2,2,1,30,2,-1,-1,0,0,0,736.0,1237.0,40476.0,41408.0,36362.0,34213.0,1237,43757,2005,1500,2000,2000,0
19708,19849,280000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,14697.0,4492.0,1415.0,15251.0,316.0,316.0,4501,2343,15289,316,316,3179,0
19709,19850,290000.0,2,1,2,34,0,0,0,0,0,0,21849.0,9318.0,7964.0,10335.0,12000.0,13463.0,1500,2016,5000,2000,1463,3365,0
19710,19851,160000.0,2,4,1,45,0,0,0,0,0,0,151214.0,154669.0,154102.0,149903.0,148435.0,158498.0,6000,5500,7000,6000,12500,6500,0
19711,19852,230000.0,2,2,1,45,0,0,0,0,0,0,71149.0,71922.0,77500.0,72851.0,72860.0,48758.0,3000,11261,10000,2100,5000,5000,0
19712,19853,130000.0,2,2,1,49,0,0,0,0,0,0,53714.0,55404.0,56566.0,57139.0,58300.0,59523.0,2570,2650,2100,2100,2150,3000,0
19713,19854,420000.0,2,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
19715,19856,70000.0,2,2,1,38,1,2,0,0,2,0,73688.0,70254.0,71281.0,73229.0,71426.0,68911.0,0,2800,6500,0,2821,5500,1
19716,19857,230000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,-96.0,2935.0,2889.0,17978.0,9462.0,8134.0,3031,2889,17993,9468,8949,3915,0
19717,19858,340000.0,2,1,2,38,0,0,0,0,0,0,250475.0,244597.0,241509.0,275045.0,268429.0,262575.0,11000,11060,50008,8400,10000,10000,0
19718,19859,420000.0,2,1,2,34,0,0,0,0,-1,-1,19406.0,17791.0,11796.0,3089.0,4624.0,210.0,6000,1600,1000,4641,210,3523,0
19719,19860,140000.0,2,1,1,34,0,0,0,0,0,0,22848.0,24459.0,26254.0,27728.0,28047.0,29315.0,2000,2000,2000,1000,1500,2000,0
19720,19861,30000.0,2,3,1,26,0,0,0,-1,0,0,27217.0,24346.0,9237.0,5881.0,29083.0,23795.0,1179,1361,5921,23665,566,213,0
19721,19862,50000.0,2,2,2,27,1,2,0,0,2,2,51176.0,48900.0,48854.0,50243.0,51187.0,47551.0,0,2200,3700,2000,0,2000,1
19722,19863,430000.0,2,2,2,27,0,0,0,0,0,0,401298.0,433835.0,399755.0,357082.0,363968.0,346718.0,40000,15140,15000,12565,15000,13000,0
19723,19864,260000.0,2,3,1,41,0,-1,-1,0,0,0,2472.0,8160.0,4549.0,5502.0,3487.0,5416.0,8160,4549,1056,139,2000,381,1
19724,19865,180000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,-20.0,50664.0,3200.0,2990.0,12280.0,56020.0,50684,3200,2990,12280,56020,5450,0
19725,19866,100000.0,2,2,1,33,1,2,2,2,2,2,12560.0,16103.0,11166.0,10099.0,10861.0,9932.0,0,4250,0,1209,0,1000,0
19726,19867,160000.0,2,2,1,39,0,0,-2,-2,-1,-1,106260.0,0.0,0.0,0.0,390.0,86188.0,0,0,0,390,86188,3272,0
19727,19868,260000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19728,19869,200000.0,2,2,1,33,0,0,0,0,0,0,23870.0,25168.0,26451.0,27437.0,29401.0,31939.0,2000,2000,1437,2401,3000,6000,0
19730,19871,390000.0,2,2,1,34,0,-1,-1,-1,-2,-2,1162.0,759.0,695.0,-448.0,-1228.0,-1228.0,759,699,115,712,0,235,0
19731,19872,390000.0,2,1,1,35,-1,0,-1,-1,-1,-1,43098.0,55068.0,15216.0,16659.0,35241.0,14216.0,42000,15224,16659,35241,14216,72944,0
19732,19873,40000.0,2,2,1,38,0,0,0,2,0,0,37539.0,38132.0,41217.0,40255.0,39135.0,37235.0,2000,4000,0,1700,3000,0,1
19734,19875,180000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,5360.0,6176.0,398.0,629.0,0.0,978.0,6207,398,629,0,978,2198,0
19735,19876,100000.0,2,3,1,39,1,-1,-1,-1,-1,-1,-5.0,580.0,2207.0,630.0,540.0,0.0,585,2207,630,540,0,0,0
19736,19877,50000.0,2,2,2,42,0,0,-1,0,0,0,37606.0,17971.0,10812.0,12237.0,13057.0,15057.0,3000,15000,2000,2000,2000,0,0
19737,19878,40000.0,2,2,1,38,0,0,0,0,0,0,40125.0,38809.0,36485.0,28152.0,22161.0,19789.0,2006,2002,1603,1000,2000,0,0
19738,19879,350000.0,2,1,2,46,-1,-1,-1,-2,-2,-2,5372.0,12179.0,0.0,0.0,0.0,0.0,12277,0,0,0,0,0,0
19739,19880,360000.0,2,1,1,37,-1,-1,-1,-2,-2,-2,1568.0,2500.0,0.0,0.0,0.0,0.0,2500,0,0,0,0,0,0
19740,19881,200000.0,2,2,2,36,0,0,0,0,0,0,9738.0,10749.0,11773.0,12784.0,13039.0,13314.0,1177,1201,1212,467,485,1147,1
19741,19882,230000.0,2,1,2,38,-2,-2,-2,-2,-1,0,2581.0,2929.0,6966.0,1935.0,6665.0,11254.0,2929,6966,1935,6665,8000,15941,0
19742,19883,200000.0,2,2,2,39,-2,-2,-2,-2,-2,-2,2880.0,0.0,0.0,0.0,2894.0,210.0,0,0,0,2894,210,2595,0
19743,19884,230000.0,2,2,1,42,-2,-2,-2,-2,-2,-1,7906.0,2131.0,5733.0,4292.0,4694.0,4709.0,2138,5756,4303,4711,4741,6037,0
19745,19886,230000.0,2,2,1,32,0,0,0,0,0,0,198704.0,202217.0,204255.0,207347.0,51134.0,50222.0,10000,10000,10000,50000,2000,2000,0
19746,19887,340000.0,2,1,2,34,0,0,0,0,0,0,332916.0,340159.0,73004.0,72338.0,58935.0,123936.0,14600,3035,1958,2819,100000,3000,0
19749,19890,310000.0,2,3,1,35,0,0,0,0,0,0,83719.0,81138.0,87523.0,77902.0,82165.0,97298.0,5000,18088,5500,6300,17300,25500,0
19750,19891,160000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,2054.0,1949.0,2562.0,8582.0,2758.0,0.0,1950,2562,8582,2758,0,4163,0
19751,19892,230000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,34578.0,495.0,502.0,944.0,5814.0,965.0,495,502,950,5820,965,1028,0
19752,19893,200000.0,2,1,2,40,-1,-1,-2,-2,-1,0,7277.0,-6.0,-6.0,3044.0,4412.0,3412.0,6,0,3050,4412,0,0,0
19753,19894,120000.0,2,2,1,42,0,0,0,0,0,0,114740.0,113994.0,113989.0,115225.0,116511.0,112823.0,4038,5000,4000,5000,4000,5000,0
19754,19895,350000.0,2,2,2,37,0,0,0,0,0,0,336061.0,343205.0,351794.0,357090.0,342253.0,276516.0,12701,14100,12109,11482,11841,115165,0
19755,19896,170000.0,2,2,1,32,1,2,-1,-1,0,0,9990.0,4647.0,1399.0,6548.0,1399.0,0.0,0,1399,6548,0,0,0,1
19756,19897,240000.0,2,3,2,35,0,0,0,0,0,-1,18086.0,11226.0,7899.0,8072.0,728.0,24511.0,1133,1124,2000,728,24709,1972,0
19757,19898,100000.0,2,2,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19758,19899,130000.0,2,1,2,33,2,2,0,0,0,0,73250.0,71473.0,73892.0,74400.0,62134.0,63430.0,0,3572,2645,1813,1878,2210,1
19759,19900,410000.0,2,2,1,41,2,0,0,0,0,0,348559.0,354506.0,363666.0,369776.0,368779.0,369358.0,13000,14600,15500,14000,13580,14000,1
19760,19901,200000.0,2,3,1,42,-1,-1,-1,2,-1,0,390.0,742.0,4352.0,390.0,780.0,390.0,742,4000,0,780,0,1757,0
19761,19902,60000.0,2,2,1,45,0,0,0,0,0,0,59998.0,59702.0,61188.0,57459.0,26551.0,24901.0,2152,2464,1462,847,1007,3004,0
19762,19903,400000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,0.0,804.0,11192.0,0.0,0.0,0.0,804,11242,0,0,0,0,0
19763,19904,380000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,12839.0,11097.0,10933.0,62602.0,6408.0,16791.0,11212,10933,62602,150000,16791,5777,0
19764,19905,210000.0,2,2,2,43,-2,-2,-2,-2,-2,-2,3577.0,1003.0,0.0,0.0,0.0,0.0,1003,0,0,0,0,150,0
19766,19907,100000.0,2,2,1,42,2,2,0,0,0,0,91534.0,88637.0,90169.0,84714.0,69482.0,70226.0,0,4458,2973,2606,2696,2695,1
